question_id,label,reason,is_correct,gold_rank,margin,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
11112,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8294,1,wrong_clear,False,3,0.2,0.5,0.3,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0
3221,EXCLUDE,retrieval_miss,False,,0.052632,0.263158,0.210526,0.210526,0.210526,0.052632,0.052632,0.0,0.0,0.0,0.0
5418,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
9362,0,correct_clear,True,1,0.4,0.6,0.2,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2080,1,correct_close,True,1,0.05,0.25,0.2,0.2,0.2,0.1,0.05,0.0,0.0,0.0,0.0
3421,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9043,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7619,1,wrong_close,False,3,0.05,0.4,0.35,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,0,correct_clear,True,1,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
9371,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,0,correct_clear,True,1,0.85,0.9,0.05,0.03,0.005,0.005,0.003,0.002,0.002,0.002,0.001
1877,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6387,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10221,0,correct_clear,True,1,0.85,0.9,0.05,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0
7747,0,correct_clear,True,1,0.333334,0.555556,0.222222,0.166667,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
539,EXCLUDE,retrieval_miss,False,,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10319,1,correct_close,True,1,0.05,0.3,0.25,0.2,0.1,0.1,0.05,0.0,0.0,0.0,0.0
11747,1,wrong_clear,False,9,0.15,0.3,0.15,0.15,0.15,0.15,0.1,0.0,0.0,0.0,0.0
10420,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7728,1,correct_close,True,1,0.1,0.4,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
9291,0,correct_clear,True,1,0.555556,0.666667,0.111111,0.055556,0.055556,0.055556,0.055556,0.0,0.0,0.0,0.0
10296,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8815,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6098,0,correct_clear,True,1,0.3,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10601,0,correct_clear,True,1,0.89899,0.909091,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101
527,0,correct_clear,True,1,0.5,0.7,0.2,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5976,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9490,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6511,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10435,0,correct_clear,True,1,0.3,0.5,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0
11439,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,1,wrong_close,False,2,0.05,0.4,0.35,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10631,0,correct_clear,True,1,0.8,0.85,0.05,0.05,0.03,0.02,0.0,0.0,0.0,0.0,0.0
3999,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,1,correct_close,True,1,0.1,0.5,0.4,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
4888,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
9393,0,correct_clear,True,1,0.35,0.6,0.25,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
9823,1,wrong_close,False,2,0.0,0.277778,0.277778,0.222222,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0
5786,0,correct_clear,True,1,0.45,0.6,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0
8396,1,wrong_clear,False,4,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
7221,1,wrong_close,False,3,0.1,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
11288,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,1,wrong_clear,False,2,0.15,0.45,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1,correct_close,True,1,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4970,1,wrong_close,False,5,0.1,0.3,0.2,0.2,0.15,0.15,0.0,0.0,0.0,0.0,0.0
2910,1,correct_close,True,1,0.1,0.3,0.2,0.2,0.15,0.15,0.0,0.0,0.0,0.0,0.0
7895,1,wrong_close,False,2,0.111111,0.444444,0.333333,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
7511,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,0,correct_clear,True,1,0.45,0.6,0.15,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0
10511,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7474,0,correct_clear,True,1,0.444445,0.555556,0.111111,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0
2074,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
7400,0,correct_clear,True,1,0.65,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,0,correct_clear,True,1,0.45,0.6,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0
2735,1,wrong_close,False,2,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11808,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,0,correct_clear,True,1,0.421053,0.631579,0.210526,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0
5157,1,wrong_close,False,4,0.1,0.3,0.2,0.15,0.1,0.1,0.1,0.05,0.0,0.0,0.0
467,1,wrong_clear,False,6,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9255,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
7442,1,wrong_close,False,3,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,1,wrong_close,False,2,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6834,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
8861,1,wrong_close,False,3,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3587,0,correct_clear,True,1,0.65,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0
10725,0,correct_clear,True,1,0.35,0.5,0.15,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0
9873,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
9116,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11098,0,correct_clear,True,1,0.666667,0.777778,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
1806,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10863,1,wrong_clear,False,2,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,1,wrong_close,False,10,0.0,0.45,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2819,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10946,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,1,wrong_clear,False,2,0.45,0.6,0.15,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0
852,EXCLUDE,retrieval_miss,False,,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,1,wrong_close,False,2,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6483,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,1,wrong_close,False,3,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,0,correct_clear,True,1,0.65,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0
8643,0,correct_clear,True,1,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10626,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,1,wrong_close,False,4,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3266,1,wrong_clear,False,2,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,0,correct_clear,True,1,0.98,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7482,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,1,correct_close,True,1,0.1,0.4,0.3,0.15,0.1,0.02,0.01,0.01,0.01,0.0,0.0
6658,1,wrong_clear,False,2,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,1,wrong_clear,False,2,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1,wrong_close,False,3,0.0,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.0,0.0,0.0
6877,1,wrong_close,False,4,0.0,0.15,0.15,0.15,0.15,0.12,0.1,0.1,0.03,0.03,0.02
1019,EXCLUDE,retrieval_miss,False,,0.05,0.3,0.25,0.2,0.15,0.1,0.0,0.0,0.0,0.0,0.0
11687,1,wrong_close,False,2,0.111111,0.444444,0.333333,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
8519,0,correct_clear,True,1,0.65,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0
9198,1,wrong_close,False,4,0.0,0.25,0.25,0.15,0.15,0.15,0.05,0.0,0.0,0.0,0.0
11236,EXCLUDE,retrieval_miss,False,,0.0,0.2,0.2,0.2,0.15,0.1,0.05,0.05,0.05,0.0,0.0
6457,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,0,correct_clear,True,1,0.777778,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,1,wrong_clear,False,2,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9076,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7070,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1,correct_close,True,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8393,1,wrong_close,False,2,0.0,0.333333,0.333333,0.222222,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
2465,1,wrong_close,False,3,0.052631,0.315789,0.263158,0.157895,0.105263,0.052632,0.052632,0.052632,0.0,0.0,0.0
4959,EXCLUDE,retrieval_miss,False,,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,0,correct_clear,True,1,0.35,0.6,0.25,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
106,1,correct_close,True,1,0.0,0.4,0.4,0.1,0.05,0.03,0.02,0.0,0.0,0.0,0.0
2471,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11081,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,0,correct_clear,True,1,0.25,0.6,0.35,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2712,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,1,correct_close,True,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,1,correct_close,True,1,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6947,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,EXCLUDE,retrieval_miss,False,,0.0,0.2,0.2,0.2,0.2,0.15,0.05,0.0,0.0,0.0,0.0
223,1,correct_close,True,1,0.111111,0.444444,0.333333,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
11266,0,correct_clear,True,1,0.88,0.9,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0
3144,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2684,0,correct_clear,True,1,0.444445,0.666667,0.222222,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
2662,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5868,1,wrong_close,False,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0,correct_clear,True,1,0.4,0.6,0.2,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0
805,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,EXCLUDE,retrieval_miss,False,,0.125,0.3125,0.1875,0.1875,0.125,0.125,0.0625,0.0,0.0,0.0,0.0
6356,EXCLUDE,retrieval_miss,False,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11167,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,EXCLUDE,retrieval_miss,False,,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10958,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,0,correct_clear,True,1,0.555556,0.666667,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
6791,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,0,correct_clear,True,1,0.490197,0.686275,0.196078,0.04902,0.009804,0.009804,0.009804,0.009804,0.009804,0.009804,0.009804
9034,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,1,wrong_close,False,5,0.1,0.3,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0
11265,0,correct_clear,True,1,0.15,0.4,0.25,0.2,0.05,0.05,0.05,0.0,0.0,0.0,0.0
4484,0,correct_clear,True,1,0.444445,0.555556,0.111111,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0
11433,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3778,0,correct_clear,True,1,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9264,0,correct_clear,True,1,0.7,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
6068,1,wrong_clear,False,8,0.3,0.5,0.2,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
2897,1,correct_close,True,1,0.111111,0.444444,0.333333,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
9798,1,correct_close,True,1,0.0,0.25,0.25,0.2,0.15,0.15,0.0,0.0,0.0,0.0,0.0
3164,1,wrong_close,False,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,1,wrong_close,False,2,0.05,0.4,0.35,0.15,0.02,0.02,0.02,0.01,0.01,0.01,0.01
7821,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
2666,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1937,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,1,wrong_clear,False,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.0
2458,0,correct_clear,True,1,0.3,0.5,0.2,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
8749,0,correct_clear,True,1,0.6875,0.75,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0
403,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
8284,1,wrong_close,False,2,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10214,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10971,0,correct_clear,True,1,0.9,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6065,1,wrong_close,False,2,0.0,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0
9138,0,correct_clear,True,1,0.631579,0.736842,0.105263,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0
2157,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,1,wrong_clear,False,3,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,1,wrong_close,False,2,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224,1,wrong_close,False,2,0.055555,0.444444,0.388889,0.111111,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
7508,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,1,wrong_close,False,7,0.0,0.25,0.25,0.2,0.2,0.05,0.05,0.0,0.0,0.0,0.0
5442,1,correct_close,True,1,0.0,0.160998,0.160998,0.160998,0.160998,0.160998,0.160998,0.034014,0.0,0.0,0.0
10311,1,correct_close,True,1,0.1,0.3,0.2,0.15,0.15,0.1,0.05,0.05,0.0,0.0,0.0
6944,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,1,wrong_clear,False,5,0.45,0.55,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0
4625,1,correct_close,True,1,0.111111,0.333333,0.222222,0.166667,0.111111,0.055556,0.055556,0.055556,0.0,0.0,0.0
8307,1,wrong_close,False,4,0.05,0.3,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2155,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11706,EXCLUDE,retrieval_miss,False,,0.05,0.25,0.2,0.2,0.15,0.15,0.05,0.0,0.0,0.0,0.0
2962,1,correct_close,True,1,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
5917,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10385,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,1,wrong_clear,False,3,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1,correct_close,True,1,0.055555,0.333333,0.277778,0.277778,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
10954,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,0,correct_clear,True,1,0.454546,0.545455,0.090909,0.090909,0.090909,0.090909,0.090909,0.0,0.0,0.0,0.0
2640,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10352,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
3306,1,wrong_close,False,4,0.1,0.35,0.25,0.15,0.15,0.05,0.05,0.0,0.0,0.0,0.0
9767,1,wrong_close,False,4,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.0,0.0,0.0
4730,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9245,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,0,correct_clear,True,1,0.666667,0.777778,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6949,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,EXCLUDE,retrieval_miss,False,,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4962,1,wrong_clear,False,6,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,1,wrong_close,False,4,0.0,0.25,0.25,0.25,0.2,0.05,0.0,0.0,0.0,0.0,0.0
6371,0,correct_clear,True,1,0.473684,0.631579,0.157895,0.052632,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0
10996,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
